04/01/2016 ;Lazer;4;DEBITO VISA ELECTRON BRASIL 01/01 DJ CLUB;450586;-56
06/07/2016 ;Salário;9;PAGAMENTO A FORNECEDORES CNPJ 057978850000186;10706;3.300,73
06/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 06/07 PIZZARIA RED;394780;-47,16
07/07/2016 ;Cartão de crédito;12;PAGAMENTO CARTAO CREDITO BCE 07/07 09:05 CARTAO VISA;90548;-281,68
07/07/2016 ;Celular;2;RECARGA TELEFONE CELULAR IB 11 *****6651 TIM BRASI;0;-15
07/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 07/07 ESTACIONAMENTO.;395980;-8
07/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,09
08/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 08/07 NORDESTAO;40480;-36
08/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 08/07 JOMAN H LTDA;224180;-57,5
08/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,03
11/07/2016 ;Outras despesas;6;DEBITO VISA ELECTRON BRASIL 09/07 MERCADOPAGO;433980;-210
11/07/2016 ;Outras despesas;6;DEBITO VISA ELECTRON BRASIL 09/07 A M COMERCIO;151180;-90
11/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 09/07 ANCHIETA LANCHE;452980;-6
11/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 09/07 HOCCA BAR 01;150180;-31
11/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 09/07 EMPORIO STA.TER;551980;-7,38
11/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 09/07 TEMPEROS BRASIL;193180;-6
11/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 09/07 CASA SALGADOS R;235580;-22
11/07/2016 ;Lazer;4;DEBITO VISA ELECTRON BRASIL 10/07 MANIFESTO BAR;435880;-46,5
11/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 10/07 MC DONALDS EMA;442280;-20,5
11/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 10/07 SUPERMERCADO GA;493180;-18,57
11/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 11/07 AUTO POSTO RENO;440080;-50
11/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 11/07 VIVEND CAMARAO;44180;-54,8
11/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 11/07 ESTACIONAMENTO.;64580;-8
11/07/2016 ;Transporte;11;PAGAMENTO DE MULTA TRANSITO CANAIS INTERNET LICENCIAMENTO EL;0;-68,1
11/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,32
12/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 12/07 PADARIA DELICIA;291880;-22,2
12/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 12/07 STMARCHE ANALIA;583180;-22,31
12/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,02
13/07/2016 ;Saúde;10;DEBITO VISA ELECTRON BRASIL 13/07 DROGARIA SAO PA;382380;-16,84
13/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 13/07 ITOKO CULINARIA;391180;-56,76
13/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,04
14/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 14/07 SUPERMERCADO SU;232880;-10,38
15/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 16/07 AUTO POSTO BOM;374780;-20
15/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,01
18/07/2016 ;Saúde;10;DEBITO VISA ELECTRON BRASIL 18/07 DROGARIA SAO PA;220280;-43,89
18/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,04
19/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 19/07 POSTO RENOVACAO;1780;-50
19/07/2016 ;Saúde;10;DEBITO VISA ELECTRON BRASIL 19/07 DROGARIA SAO PA;525680;-131,04
19/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 19/07 PANIF ERMELINDA;80780;-18,8
19/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,23
21/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 21/07 ESTACIONAMENTO.;363580;-35
21/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,04
22/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 22/07 PADARIA DELICIA;84380;-15,6
22/07/2016 ;Saúde;10;DEBITO VISA ELECTRON BRASIL 22/07 DROGARIA SAO PA;310580;-16,64
22/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 22/07 JOMAN;524680;-39
22/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 22/07 POSTOS IPIRANGA;121480;-30,01
22/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 22/07 POSTOS IPIRANGA;154380;-10
22/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,17
25/07/2016 ;Saúde;10;DEBITO VISA ELECTRON BRASIL 23/07 SUPERMERCADO GA;72780;-1,48
25/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 23/07 KOGA KOGA;454980;-58
25/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 23/07 KOGA KOGA;263280;-34,1
25/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 23/07 KOGA KOGA;581780;-64,9
25/07/2016 ;Celular;2;RECARGA TELEFONE CELULAR IB 11 *****6651 TIM BRASI;0;-20
25/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 24/07 MC DONALDS.A.FR;344880;-7
25/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 24/07 CARREFOUR TTE 4;143780;-20,76
25/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,35
26/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 26/07 PADARIA DELICIA;75480;-7,63
26/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 26/07 SUPERMERCADO SU;60980;-14,86
26/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 26/07 PADARIA DELICIA;355680;-16,1
26/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 26/07 SUPERMERCADO JO;134780;-15,69
26/07/2016 ;Moradia;5;SAQUE NO BANCO 24 HORAS;425399;-250
26/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,48
27/07/2016 ;Outras despesas;6;TAR EXTR CONSOLIDADO INTELIGENTE 25/07/2016;0;-6,2
27/07/2016 ;Moradia;5;DEBITO AUT. CONTA AGUA E ESGOTO SABESP;0;-44,76
27/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,04
28/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 28/07 PADARIA DELICIA;385480;-18,7
28/07/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,01
29/07/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 29/07 SAPOPETRO;184080;-50
29/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 29/07 STMARCHE ANALIA;365080;-12,51
29/07/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 29/07 BAR EMPORIO NOR;534180;-48
01/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 30/07 PANETTERIA DELI;493180;-27,9
01/08/2016 ;Saúde;10;DEBITO AUTOM EMPRESAS CONVENIADAS ESC. BIO PAULI;0;-79,9
01/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,13
02/08/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 02/08 PERTO METRO SAO;580080;-20
02/08/2016 ;Saúde;10;DEBITO VISA ELECTRON BRASIL 02/08 2206DROGASIL;492880;-24,46
02/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,06
05/08/2016 ;Salário;9;CREDITO DE SALARIO CNPJ 057978850000186;10804;3.621,13
05/08/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 05/08 AUTO POSTO RENO;563280;-50
05/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 05/08 BAR EMPORIO NOR;284880;-18
05/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 05/08 ALMARACHI 2;525580;-21,45
08/08/2016 ;Celular;2;RECARGA TELEFONE CELULAR IB 11 *****6651 TIM BRASI;0;-15
08/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 06/08 SABOR MATE;243880;-9,5
08/08/2016 ;Outras despesas;6;DEBITO VISA ELECTRON BRASIL 07/08 MEI SIM;11080;-12,8
08/08/2016 ;Cartão de crédito;12;PAGAMENTO CARTAO CREDITO BCE 08/08 09:28 CARTAO VISA;92849;-455,14
08/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,92
11/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 11/08 TEMPLO DO TEMAK;532280;-61,16
11/08/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 11/08 POSTO RENOVACAO;541980;-50
11/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,23
12/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 12/08 STMARCHE ANALIA;431380;-10,18
12/08/2016 ;Roupas;8;DEBITO VISA ELECTRON BRASIL 12/08 LMF MODA;382280;-99
12/08/2016 ;Outras despesas;6;DEBITO VISA ELECTRON BRASIL 12/08 POLO TATUAPE;524080;-79,99
12/08/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 12/08 ESTACIONAMENTO.;261080;-8
12/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,43
15/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 15/08 DONA MARICOTA;422780;-32,8
15/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,07
17/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 17/08 DIVINA COMIDA;33480;-14
17/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 17/08 STMARCHE ANALIA;200180;-31,91
17/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,11
18/08/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 18/08 AUTO POSTO;463980;-30
18/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 18/08 SUPERMERCADO SU;440380;-7,94
18/08/2016 ;Outras despesas;6;DEBITO VISA ELECTRON BRASIL 18/08 PAGSEGUROUOL.ta;34780;-20
18/08/2016 ;Celular;2;RECARGA TELEFONE CELULAR IB 11 *****6651 TIM BRASI;0;-15
18/08/2016 ;Saúde;10;DEBITO VISA ELECTRON BRASIL 18/08 DROGARIA SAO PA;522880;-83,79
18/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,39
19/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 19/08 GAGUS;585780;-104
19/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,26
22/08/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 20/08 PERTO METRO SAO;1280;-30
22/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 20/08 CHARM LANCHES L;483580;-6,5
22/08/2016 ;Outras despesas;6;SAQUE NO ATM INTERAGENCIA;500154;-50
22/08/2016 ;Outras despesas;6;DEBITO VISA ELECTRON BRASIL 20/08 MADHU;194280;-28,6
22/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 22/08 PADARIA DELICIA;62080;-3,9
22/08/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 22/08 AUTO POSTO UNIC;31680;-20
22/08/2016 ;Saúde;10;DEBITO VISA ELECTRON BRASIL 22/08 DROGARIA SAO PA;470780;-131,04
22/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,72
23/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 23/08 PADARIA DELICIA;144180;-4,18
23/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 23/08 DIVINA COMIDA;51280;-27
23/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,08
24/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 24/08 DIVINA COMIDA;253580;-15
24/08/2016 ;Transporte;11;DEBITO VISA ELECTRON BRASIL 24/08 POSTOS IPIRANGA;344680;-30,02
24/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,12
25/08/2016 ;Outras despesas;6;TAR EXTR CONSOLIDADO INTELIGENTE 23/08/2016;0;-6,2
25/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,01
26/08/2016 ;Moradia;5;DEBITO AUT. CONTA AGUA E ESGOTO SABESP;0;-44,76
26/08/2016 ;Lazer;4;DEBITO VISA ELECTRON BRASIL 26/08 JOMAN;303080;-46
26/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,27
29/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 27/08 SABOR MATE;595880;-8,5
29/08/2016 ;Saúde;10;DEBITO VISA ELECTRON BRASIL 27/08 DROGA RAIA F66;592980;-19,74
29/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 27/08 SUPERMERCADO JO;495180;-18,15
29/08/2016 ;Outras despesas;6;DEBITO VISA ELECTRON BRASIL 29/08 SAPOPETRO;490980;-30
29/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 29/08 PADARIA DELICIA;533680;-3,5
29/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,24
30/08/2016 ;Alimentação;1;DEBITO VISA ELECTRON BRASIL 30/08 SUPERMERCADO SU;173080;-13,2
30/08/2016 ;Outros rendimentos;7;REMUNERACAO CONTAMAX CDB DI;0;0,04
01/09/2016 ;;;DEBITO AUTOM EMPRESAS CONVENIADAS ESC. BIO PAULI;0;-79,9
01/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 01/09 POSTO RENOVACAO;315180;-82
01/09/2016 ;;;RECARGA TELEFONE CELULAR IB 11 *****6651 TIM BRASI;0;-15
01/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,59
02/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 02/09 BAR EMPORIO NOR;563780;-34
02/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 02/09 JOMAN H LTDA;2480;-49
02/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,28
05/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 03/09 SUPERRCADO GARO;440780;-7,28
05/09/2016 ;;;SAQUE NO BANCO 24 HORAS;521265;-50
05/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 03/09 SUPERRCADO GARO;30580;-11,56
05/09/2016 ;;;PAGAMENTO CARTAO CREDITO BCE 04/09 17:47 CARTAO VISA;174730;-111,81
05/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,63
06/09/2016 ;;;LIQUIDO DE VENCIMENTO CNPJ 057978850000186;10906;3.458,76
09/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 09/09 ESTACIONAMENTO.;384880;-8
09/09/2016 ;;;RECARGA TELEFONE CELULAR IB 11 *****6651 TIM BRASI;0;-20
09/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 09/09 SUPERMERCADO JO;394980;-62,73
09/09/2016 ;;;SAQUE NO BANCO 24 HORAS;120313;-200
09/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 09/09 ECOVALE CONVENI;584280;-7,99
09/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;1,12
15/09/2016 ;;;RESTITUICAO IMPOSTO DE RENDA PF DOC IRPF;202003;671,3
15/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 15/09 POSTO RENOVACAO;174380;-50
16/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 16/09 PADARIA LISBOA;513180;-9,7
16/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,03
19/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 17/09 SUPERMERCADO JO;470580;-33,81
19/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 19/09 DROGARIA SAO PA;254180;-88,96
19/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,52
20/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 20/09 SUPERMERCADO SU;150680;-9
20/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,03
21/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 21/09 AUTO POSTO UNIC;474180;-30
21/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,13
22/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 22/09 MC DONALDS.A.FR;155580;-29,5
22/09/2016 ;;;SAQUE NO ATM INTERAGENCIA;503975;-160
22/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 22/09 KOPENHAGEN;111180;-27,5
22/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 22/09 ESTACIONAMENTO.;225380;-8
22/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 22/09 SPEEDLAND;471980;-100
22/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 23/09 ICON RESTAURANT;502280;-23,2
22/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;1,44
23/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 23/09 SUPERMERCADO SU;162280;-4,71
23/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 23/09 ESTACIONAMENTO.;315980;-8
23/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,03
26/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 24/09 SUPERRCADO GARO;392380;-21,15
26/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 26/09 SAPOPETRO;290180;-30
26/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 26/09 SUPERMERCADO JO;575380;-25,24
26/09/2016 ;;;SAQUE NO BANCO 24 HORAS;815321;-250
26/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,93
28/09/2016 ;;;DEBITO AUT. CONTA AGUA E ESGOTO SABESP;0;-44,76
28/09/2016 ;;;TAR EXTR CONSOLIDADO INTELIGENTE 23/09/2016;0;-6,2
28/09/2016 ;;;RECARGA TELEFONE CELULAR IB 11 *****6651 TIM BRASI;0;-15
28/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 28/09 STMARCHE ANALIA;391080;-29,15
28/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,28
29/09/2016 ;;;DEBITO VISA ELECTRON BRASIL 29/09 POSTO DE SERVIC;234980;-30
29/09/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,09
03/10/2016 ;;;DEBITO VISA ELECTRON BRASIL 01/10 DUTRA SERVS AUT;464280;-80
03/10/2016 ;;;DEBITO VISA ELECTRON BRASIL 01/10 PAGSEGUROUOL.Cl;20980;-40
03/10/2016 ;;;DEBITO AUTOM EMPRESAS CONVENIADAS ESC. BIO PAULI;0;-79,9
03/10/2016 ;;;REMUNERACAO CONTAMAX CDB DI;0;0,65
04/10/2016 ;;;DEBITO VISA ELECTRON BRASIL 04/10 POSTO RENOVACAO;243480;-50
04/10/2016 ;;;PAGAMENTO CARTAO CREDITO BCE 04/10 13:40 CARTAO VISA;134015;-155,82
04/10/2016 ;;;DEBITO VISA ELECTRON BRASIL 04/10 DROGARIA VIVER;430580;-11,39
